,Lever Social Distance I,Lever Social Distance II,Lever Social Distance III,Lever Public Info,Lever Public Edu,Lever Facemasks,Lever Tracing,Lever Case Isolation,Lever Voluntary or Involuntary Vaccination,Lever Vaccination,Lever Medical Care I,Lever Medical Care II,Deceased population,Infectious population,Stock Total Effort,Stock Societal Stress
0,0.3304828260535317,0.037129004570175456,0.9693178779637693,0.6649246601012768,0.8582198673506173,0.18203505567754197,0.7066430778027065,0.6836987275004137,0.1412382012487565,0.8681287821389976,0.25037627193078127,0.8962571174048177,14232.3876953125,3439.139571047257,1439.3607177734375,61.22703552246094
1,0.3304828260535317,0.037129004570175456,0.9693178779637693,0.6649246601012768,0.8582198673506173,0.18203505567754197,0.7066430778027065,0.6836987275004137,0.1412382012487565,0.8681287821389976,0.753929128359704,0.8962571174048177,14222.0791015625,3433.1317476734785,1528.6102294921875,61.88973617553711
2,0.1733021429607489,0.8480525284891094,0.28037705888635833,0.9286344093946811,0.4540166898779174,0.5804527938593768,0.8005433751324569,0.2061232347048061,0.8103250150725078,0.6671708639541027,0.35300729401180264,0.04455854809335629,14293.234375,3466.4434387420833,740.6679077148438,37.991180419921875
3,0.31284827661185,0.03651807947499089,0.8829676815281148,0.6649246601012768,0.02109089800647107,0.30175668700184666,0.7066430778027065,0.17655672223911134,0.8435931576840634,0.8487506928914392,0.25171593419485927,0.8962571174048177,14250.841796875,3439.5079135996552,1198.8685302734375,40.21513366699219
4,0.20449907058555647,0.05610330005915298,0.2741937988982555,0.2604632433792444,0.8176667834368369,0.1807939150784535,0.6140845716876027,0.6845848123900227,0.828559381740303,0.6626359356777882,0.2493350899177313,0.9416227597937108,14247.447265625,3427.324909123155,1274.6519775390625,50.90812301635742
5,0.2971805254947671,0.14548052272141376,0.8660111411408856,0.6649246601012768,0.8787996450367584,0.18203505567754197,0.6887120387622762,0.4884363099519984,0.8332727961139208,0.8681287821389976,0.728736931727475,0.893598201024747,14247.1123046875,3431.0704642951796,1304.35546875,41.61249923706055
6,0.6182543843470906,0.5805886587609572,0.8906608780083441,0.6607096248236828,0.5916932115447843,0.16824771464455415,0.8591171096670861,0.4750823981735252,0.9034192974170301,0.8668506272040812,0.7265234847731139,0.8333296817310062,14245.8779296875,3421.9086978021196,1528.334716796875,61.19773864746094
7,0.31284827661185,0.03651807947499089,0.8829676815281148,0.4553334351237038,0.02109089800647107,0.30175668700184666,0.7066430778027065,0.1554846561368004,0.8435931576840634,0.8487506928914392,0.18608088749453916,0.8962571174048177,14252.7138671875,3440.172900742727,1174.3736572265625,40.07762908935547
8,0.31306306557016417,0.04072642141647059,0.3397122413071946,0.6649246601012768,0.7814063884225472,0.18203505567754197,0.8519255906243133,0.6836987275004137,0.137062501969611,0.957040459448096,0.753929128359704,0.9575328088005992,14240.8427734375,3441.054890014028,1388.403076171875,53.756954193115234
9,0.31012243439330456,0.570687826524269,0.8545120262074585,0.44265978317770943,0.8176667834368369,0.0179257523936306,0.8152171868606216,0.10484578139277356,0.8290744649452703,0.5316038511902278,0.25335082938063785,0.9416227597937108,14248.0078125,3437.454775026464,1216.9700927734375,41.870269775390625
10,0.31012243439330456,0.14532668143465569,0.8777123565132006,0.2604632433792444,0.8176667834368369,0.0179257523936306,0.8143699359839381,0.10622664184526377,0.8290190947979897,0.5312878281256178,0.25335082938063785,0.9416227597937108,14250.94140625,3439.1268003260957,1190.6083984375,40.21756362915039
11,0.6182543843470906,0.5805886587609572,0.8906608780083441,0.6634045175636374,0.5789192952330199,0.16824771464455415,0.8591171096670861,0.6795978007232538,0.8307974908287111,0.8678707374566667,0.696656609655183,0.8333296817310062,14243.697265625,3403.6284417109673,1752.5941162109375,75.4628677368164
